timestamp,node_id,water_depth_cm,flow_capacity_ratio,accumulation_rate,blockage_status,blockage_risk,flood_severity
2025-01-18 07:00:00,N004,2.71794,1.261,0.0,Normal,Low,Low
2025-01-18 07:00:00,N005,3.02736,1.178,0.0,Normal,Low,Low
2025-01-18 07:00:00,N006,3.2009999999999996,1.213,0.0,Normal,Low,Low
2025-01-18 07:00:00,N007,0.96824,1.078,0.0,Normal,Low,Low
2025-01-18 07:00:00,N008,22.014011293817084,0.4927692698818297,5.583,Severe_Blockage,High,High
2025-01-18 07:00:00,N009,11.68617034651287,0.6362772939634102,2.125,Partial_Blockage,Moderate,Moderate
2025-01-18 07:00:00,N010,2.93844,1.272,0.0,Normal,Low,Low
2025-01-18 07:00:00,N011,3.5086000000000004,1.182,0.0,Normal,Low,Low
2025-01-18 07:00:00,N012,9.19829231522752,0.6383015909919737,1.664,Partial_Blockage,Moderate,Moderate
2025-01-18 07:00:00,N013,2.5317600000000002,1.214,0.0,Normal,Low,Low
2025-01-18 07:00:00,N014,1.9049399999999999,1.124,0.0,Normal,Low,Low
2025-01-18 07:00:00,N015,6.24864,1.441,0.0,Normal,Low,Moderate
2025-01-18 07:00:00,N016,9.125531684616764,0.7109414200008394,1.319,Partial_Blockage,Moderate,Moderate
2025-01-18 07:00:00,N017,0.77088,1.06,0.0,Normal,Low,Low
2025-01-18 07:00:00,N018,2.81082,1.239,0.0,Normal,Low,Low
2025-01-18 07:00:00,N019,4.74376,1.249,0.0,Normal,Low,Low
2025-01-18 07:00:00,N020,13.675356518875777,0.7429009752192999,1.758,Partial_Blockage,Moderate,Moderate
2025-01-18 08:00:00,N001,20.33610519067905,0.5029019962769476,5.055,Severe_Blockage,High,High
2025-01-18 08:00:00,N002,19.109295275286566,0.4259892105200856,5.484,Severe_Blockage,High,High
2025-01-18 08:00:00,N003,15.769083305054144,0.5018447184193366,3.928,Severe_Blockage,High,High
2025-01-18 08:00:00,N004,0.95268,1.088,0.0,Normal,Low,Low
2025-01-18 08:00:00,N005,3.4272,1.408,0.0,Normal,Low,Low
2025-01-18 08:00:00,N006,2.3571,1.305,0.0,Normal,Low,Low
2025-01-18 08:00:00,N007,1.8870799999999999,1.163,0.0,Normal,Low,Low
2025-01-18 08:00:00,N008,5.351920000000001,1.498,0.0,Normal,Low,Moderate
2025-01-18 08:00:00,N009,2.56,1.199,0.0,Normal,Low,Low
2025-01-18 08:00:00,N010,6.81468,1.463,0.0,Normal,Low,Moderate
2025-01-18 08:00:00,N011,23.801549474858433,0.561894126971745,5.214,Severe_Blockage,High,High
2025-01-18 08:00:00,N012,2.05898,1.127,0.0,Normal,Low,Low
2025-01-18 08:00:00,N013,4.351120000000001,1.333,0.0,Normal,Low,Low
2025-01-18 08:00:00,N014,0.9468999999999999,1.065,0.0,Normal,Low,Low
2025-01-18 08:00:00,N015,31.02356430704945,0.27841565237492,11.193,Severe_Blockage,Critical,Critical
2025-01-18 08:00:00,N016,4.174499999999999,1.53,0.0,Normal,Low,Low
2025-01-18 08:00:00,N017,0.7942400000000001,1.053,0.0,Normal,Low,Low
2025-01-18 08:00:00,N018,3.7358999999999996,1.282,0.0,Normal,Low,Low
2025-01-18 08:00:00,N019,13.246966638102924,0.690799422690937,2.048,Partial_Blockage,Moderate,Moderate
2025-01-18 08:00:00,N020,3.43382,1.381,0.0,Normal,Low,Low
2025-01-18 09:00:00,N001,36.42642407983125,0.3010190838979513,12.731,Severe_Blockage,Critical,Critical
2025-01-18 09:00:00,N002,1.2571999999999999,1.131,0.0,Normal,Low,Low
2025-01-18 09:00:00,N003,29.403869644895693,0.34113841749453183,9.687,Severe_Blockage,Critical,Critical
2025-01-18 09:00:00,N004,4.58594,1.51,0.0,Normal,Low,Low
2025-01-18 09:00:00,N005,2.8940799999999998,1.458,0.0,Normal,Low,Low
2025-01-18 09:00:00,N006,2.9682,1.204,0.0,Normal,Low,Low
2025-01-18 09:00:00,N007,11.26697879134534,0.6489702105179107,1.978,Partial_Blockage,Moderate,Moderate
2025-01-18 09:00:00,N008,4.70808,1.521,0.0,Normal,Low,Low
2025-01-18 09:00:00,N009,6.02112,1.528,0.0,Normal,Low,Moderate
2025-01-18 09:00:00,N010,4.09506,1.496,0.0,Normal,Low,Low
2025-01-18 09:00:00,N011,25.679278376374548,0.334322294742269,8.547,Severe_Blockage,Critical,Critical
2025-01-18 09:00:00,N012,2.49018,1.301,0.0,Normal,Low,Low
2025-01-18 09:00:00,N013,1.1069600000000002,1.071,0.0,Normal,Low,Low
2025-01-18 09:00:00,N014,11.39310478267015,0.6280517938176825,2.119,Partial_Blockage,Moderate,Moderate
2025-01-18 09:00:00,N015,17.14721942585634,0.4461684629423247,4.748,Severe_Blockage,High,High
2025-01-18 09:00:00,N016,30.594087071323436,0.2569442742372063,11.367,Severe_Blockage,Critical,Critical
2025-01-18 09:00:00,N017,6.85616,1.479,0.0,Normal,Low,Moderate
2025-01-18 09:00:00,N018,23.71512322077765,0.535622399065085,5.506,Severe_Blockage,High,High
2025-01-18 09:00:00,N019,12.967203216491036,0.6057013115375139,2.556,Partial_Blockage,Moderate,Moderate
2025-01-18 09:00:00,N020,10.021970442181013,0.5983688201412956,2.013,Severe_Blockage,High,Moderate
2025-01-18 10:00:00,N001,1.54,1.126,0.0,Normal,Low,Low
2025-01-18 10:00:00,N002,4.63368,1.443,0.0,Normal,Low,Low
2025-01-18 10:00:00,N003,3.37088,1.356,0.0,Normal,Low,Low
2025-01-18 10:00:00,N004,1.70922,1.118,0.0,Normal,Low,Low
2025-01-18 10:00:00,N005,0.9615199999999999,1.071,0.0,Normal,Low,Low
2025-01-18 10:00:00,N006,3.783,1.444,0.0,Normal,Low,Low
2025-01-18 10:00:00,N007,5.60196,1.415,0.0,Normal,Low,Moderate
2025-01-18 10:00:00,N008,1.09654,1.08,0.0,Normal,Low,Low
2025-01-18 10:00:00,N009,5.8368,1.416,0.0,Normal,Low,Moderate
2025-01-18 10:00:00,N010,3.4386,1.235,0.0,Normal,Low,Low
2025-01-18 10:00:00,N011,2.1942,1.149,0.0,Normal,Low,Low
2025-01-18 10:00:00,N012,1.31516,1.143,0.0,Normal,Low,Low
2025-01-18 10:00:00,N013,22.761958287599253,0.5841642609429227,4.733,Severe_Blockage,High,High
2025-01-18 10:00:00,N014,4.522839999999999,1.433,0.0,Normal,Low,Low
2025-01-18 10:00:00,N015,2.56964,1.153,0.0,Normal,Low,Low
2025-01-18 10:00:00,N016,21.67797237344783,0.4995019802104995,5.425,Severe_Blockage,High,High
2025-01-18 10:00:00,N017,12.93817254657625,0.6103427384154173,2.521,Partial_Blockage,Moderate,Moderate
2025-01-18 10:00:00,N018,3.2733599999999994,1.305,0.0,Normal,Low,Low
2025-01-18 10:00:00,N019,2.54044,1.18,0.0,Normal,Low,Low
2025-01-18 10:00:00,N020,6.19554,1.387,0.0,Normal,Low,Moderate
2025-01-18 11:00:00,N001,4.3824000000000005,1.386,0.0,Normal,Low,Low
2025-01-18 11:00:00,N002,1.54456,1.097,0.0,Normal,Low,Low
2025-01-18 11:00:00,N003,0.76028,1.072,0.0,Normal,Low,Low
2025-01-18 11:00:00,N004,2.21358,1.297,0.0,Normal,Low,Low
2025-01-18 11:00:00,N005,14.072683526756531,0.7130907873051302,2.019,Partial_Blockage,Moderate,Moderate
2025-01-18 11:00:00,N006,1.2804,1.081,0.0,Normal,Low,Low
2025-01-18 11:00:00,N007,2.50952,1.332,0.0,Normal,Low,Low
2025-01-18 11:00:00,N008,5.4827,1.508,0.0,Normal,Low,Moderate
2025-01-18 11:00:00,N009,5.77536,1.518,0.0,Normal,Low,Moderate
2025-01-18 11:00:00,N010,4.47018,1.24,0.0,Normal,Low,Low
2025-01-18 11:00:00,N011,3.1906,1.231,0.0,Normal,Low,Low
2025-01-18 11:00:00,N012,3.03996,1.237,0.0,Normal,Low,Low
2025-01-18 11:00:00,N013,10.618024556837483,0.6326288044375569,1.95,Partial_Blockage,Moderate,Moderate
2025-01-18 11:00:00,N014,5.5142999999999995,1.477,0.0,Normal,Low,Moderate
2025-01-18 11:00:00,N015,17.411833102253013,0.49120053917731127,4.43,Severe_Blockage,High,High
2025-01-18 11:00:00,N016,3.1624999999999996,1.332,0.0,Normal,Low,Low
2025-01-18 11:00:00,N017,11.846177768741708,0.5841386689906217,2.463,Severe_Blockage,High,Moderate
2025-01-18 11:00:00,N018,3.8426400000000003,1.242,0.0,Normal,Low,Low
2025-01-18 11:00:00,N019,3.28692,1.355,0.0,Normal,Low,Low
2025-01-18 11:00:00,N020,7.1487,1.411,0.0,Normal,Low,Moderate
2025-01-18 12:00:00,N001,1.9008,1.182,0.0,Normal,Low,Low
2025-01-18 12:00:00,N002,1.31108,1.127,0.0,Normal,Low,Low
2025-01-18 12:00:00,N003,2.14344,1.1,0.0,Normal,Low,Low
2025-01-18 12:00:00,N004,5.59466,1.474,0.0,Normal,Low,Moderate
2025-01-18 12:00:00,N005,5.0931999999999995,1.416,0.0,Normal,Low,Moderate
2025-01-18 12:00:00,N006,1.7751000000000001,1.179,0.0,Normal,Low,Low
2025-01-18 12:00:00,N007,0.65208,1.06,0.0,Normal,Low,Low
2025-01-18 12:00:00,N008,3.44052,1.215,0.0,Normal,Low,Low
2025-01-18 12:00:00,N009,1.2185599999999999,1.119,0.0,Normal,Low,Low
2025-01-18 12:00:00,N010,4.8974,1.509,0.0,Normal,Low,Low
2025-01-18 12:00:00,N011,3.6252,1.228,0.0,Normal,Low,Low
2025-01-18 12:00:00,N012,1.25048,1.123,0.0,Normal,Low,Low
2025-01-18 12:00:00,N013,2.07144,1.094,0.0,Normal,Low,Low
2025-01-18 12:00:00,N014,5.079839999999999,1.372,0.0,Normal,Low,Moderate
2025-01-18 12:00:00,N015,4.31292,1.325,0.0,Normal,Low,Low
2025-01-18 12:00:00,N016,10.62894387175099,0.7041578478248787,1.572,Partial_Blockage,Moderate,Moderate
2025-01-18 12:00:00,N017,8.811740301167827,0.7172909397270963,1.246,Partial_Blockage,Moderate,Moderate
2025-01-18 12:00:00,N018,32.18596546877842,0.2729705279031807,11.7,Severe_Blockage,Critical,Critical
2025-01-18 12:00:00,N019,5.57452,1.324,0.0,Normal,Low,Moderate
2025-01-18 12:00:00,N020,11.50463232402802,0.7044564167837298,1.7,Partial_Blockage,Moderate,Moderate
2025-01-18 13:00:00,N001,1.0735999999999999,1.09,0.0,Normal,Low,Low
2025-01-18 13:00:00,N002,22.840160009569082,0.424759580749035,6.569,Severe_Blockage,High,High
2025-01-18 13:00:00,N003,2.54648,1.185,0.0,Normal,Low,Low
2025-01-18 13:00:00,N004,0.8592799999999999,1.068,0.0,Normal,Low,Low
2025-01-18 13:00:00,N005,4.76,1.328,0.0,Normal,Low,Low
2025-01-18 13:00:00,N006,3.0846,1.203,0.0,Normal,Low,Low
2025-01-18 13:00:00,N007,29.406704376476064,0.3914259517791862,8.948,Severe_Blockage,Critical,Critical
2025-01-18 13:00:00,N008,20.673386668454583,0.5643377714750455,4.503,Severe_Blockage,High,High
2025-01-18 13:00:00,N009,14.709496871168895,0.6579850488187576,2.515,Partial_Blockage,Moderate,Moderate
2025-01-18 13:00:00,N010,1.6567800000000001,1.238,0.0,Normal,Low,Low
2025-01-18 13:00:00,N011,2.5122000000000004,1.159,0.0,Normal,Low,Low
2025-01-18 13:00:00,N012,22.231605940548505,0.4465265097120201,6.152,Severe_Blockage,High,High
2025-01-18 13:00:00,N013,2.8057600000000003,1.238,0.0,Normal,Low,Low
2025-01-18 13:00:00,N014,2.52878,1.166,0.0,Normal,Low,Low
2025-01-18 13:00:00,N015,12.56372310098364,0.5839911654918724,2.613,Severe_Blockage,High,Moderate
2025-01-18 13:00:00,N016,3.013,1.195,0.0,Normal,Low,Low
2025-01-18 13:00:00,N017,9.289647649794215,0.5815026795368106,1.944,Severe_Blockage,High,Moderate
2025-01-18 13:00:00,N018,3.6647399999999997,1.274,0.0,Normal,Low,Low
2025-01-18 13:00:00,N019,12.692554051760695,0.7049402517644466,1.873,Partial_Blockage,Moderate,Moderate
2025-01-18 13:00:00,N020,7.2098,1.525,0.0,Normal,Low,Moderate
2025-01-18 14:00:00,N001,0.9592,1.075,0.0,Normal,Low,Low
2025-01-18 14:00:00,N002,2.03846,1.166,0.0,Normal,Low,Low
2025-01-18 14:00:00,N003,1.39232,1.1,0.0,Normal,Low,Low
2025-01-18 14:00:00,N004,4.763399999999999,1.419,0.0,Normal,Low,Low
2025-01-18 14:00:00,N005,21.555200751114228,0.43750605233695256,6.062,Severe_Blockage,High,High
2025-01-18 14:00:00,N006,1.0185,1.108,0.0,Normal,Low,Low
2025-01-18 14:00:00,N007,23.853708982474505,0.5669705425060445,5.165,Severe_Blockage,High,High
2025-01-18 14:00:00,N008,2.3238600000000003,1.163,0.0,Normal,Low,Low
2025-01-18 14:00:00,N009,3.76832,1.218,0.0,Normal,Low,Low
2025-01-18 14:00:00,N010,8.595416357695425,0.5786487768894337,1.811,Severe_Blockage,High,Moderate
2025-01-18 14:00:00,N011,6.0314000000000005,1.401,0.0,Normal,Low,Moderate
2025-01-18 14:00:00,N012,3.6759800000000005,1.319,0.0,Normal,Low,Low
2025-01-18 14:00:00,N013,11.643708488965446,0.6440094765686094,2.073,Partial_Blockage,Moderate,Moderate
2025-01-18 14:00:00,N014,5.3806199999999995,1.341,0.0,Normal,Low,Moderate
2025-01-18 14:00:00,N015,6.022240000000001,1.364,0.0,Normal,Low,Moderate
2025-01-18 14:00:00,N016,4.691999999999999,1.453,0.0,Normal,Low,Low
2025-01-18 14:00:00,N017,11.740426482023356,0.7014120597071541,1.753,Partial_Blockage,Moderate,Moderate
2025-01-18 14:00:00,N018,5.37258,1.385,0.0,Normal,Low,Moderate
2025-01-18 14:00:00,N019,4.4668399999999995,1.312,0.0,Normal,Low,Low
2025-01-18 14:00:00,N020,4.96132,1.354,0.0,Normal,Low,Low
2025-01-18 15:00:00,N001,10.847743174150356,0.6851719001030292,1.708,Partial_Blockage,Moderate,Moderate
2025-01-18 15:00:00,N002,1.83192,1.147,0.0,Normal,Low,Low
2025-01-18 15:00:00,N003,1.89612,1.159,0.0,Normal,Low,Low
2025-01-18 15:00:00,N004,5.3705,1.497,0.0,Normal,Low,Moderate
2025-01-18 15:00:00,N005,24.26938795357227,0.5591492759714864,5.35,Severe_Blockage,High,High
2025-01-18 15:00:00,N006,2.134,1.16,0.0,Normal,Low,Low
2025-01-18 15:00:00,N007,20.932075728347012,0.5243851050167008,4.978,Severe_Blockage,High,High
2025-01-18 15:00:00,N008,4.40628,1.367,0.0,Normal,Low,Low
2025-01-18 15:00:00,N009,1.6384,1.113,0.0,Normal,Low,Low
2025-01-18 15:00:00,N010,2.54248,1.185,0.0,Normal,Low,Low
2025-01-18 15:00:00,N011,3.9114,1.29,0.0,Normal,Low,Low
2025-01-18 15:00:00,N012,4.50604,1.439,0.0,Normal,Low,Low
2025-01-18 15:00:00,N013,7.244560000000001,1.508,0.0,Normal,Low,Moderate
2025-01-18 15:00:00,N014,5.068699999999999,1.357,0.0,Normal,Low,Moderate
2025-01-18 15:00:00,N015,1.7885600000000004,1.117,0.0,Normal,Low,Low
2025-01-18 15:00:00,N016,4.0249999999999995,1.338,0.0,Normal,Low,Low
2025-01-18 15:00:00,N017,2.81488,1.189,0.0,Normal,Low,Low
2025-01-18 15:00:00,N018,13.451535656886222,0.6893327199980275,2.089,Partial_Blockage,Moderate,Moderate
2025-01-18 15:00:00,N019,6.69424,1.426,0.0,Normal,Low,Moderate
2025-01-18 15:00:00,N020,19.132330079255738,0.5746564830510539,4.069,Severe_Blockage,High,High
2025-01-18 16:00:00,N001,8.453653892372985,0.7205553286504279,1.181,Partial_Blockage,Moderate,Moderate
2025-01-18 16:00:00,N002,2.77482,1.19,0.0,Normal,Low,Low
2025-01-18 16:00:00,N003,5.8166,1.445,0.0,Normal,Low,Moderate
2025-01-18 16:00:00,N004,6.042979999999999,1.518,0.0,Normal,Low,Moderate
2025-01-18 16:00:00,N005,7.2161599999999995,1.358,0.0,Normal,Low,Moderate
2025-01-18 16:00:00,N006,16.272576182847263,0.4386556327739787,4.567,Severe_Blockage,High,High
2025-01-18 16:00:00,N007,5.928,1.431,0.0,Normal,Low,Moderate
2025-01-18 16:00:00,N008,2.92746,1.173,0.0,Normal,Low,Low
2025-01-18 16:00:00,N009,7.4444799999999995,1.453,0.0,Normal,Low,Moderate
2025-01-18 16:00:00,N010,3.0218,1.218,0.0,Normal,Low,Low
2025-01-18 16:00:00,N011,6.6992,1.404,0.0,Normal,Low,Moderate
2025-01-18 16:00:00,N012,2.46862,1.112,0.0,Normal,Low,Low
2025-01-18 16:00:00,N013,9.431995268944645,0.7012647241617215,1.409,Partial_Blockage,Moderate,Moderate
2025-01-18 16:00:00,N014,2.1054599999999994,1.077,0.0,Normal,Low,Low
2025-01-18 16:00:00,N015,4.980800000000001,1.254,0.0,Normal,Low,Low
2025-01-18 16:00:00,N016,5.6925,1.293,0.0,Normal,Low,Moderate
2025-01-18 16:00:00,N017,32.64212027693882,0.3352640081582577,10.849,Severe_Blockage,Critical,Critical
2025-01-18 16:00:00,N018,5.97744,1.339,0.0,Normal,Low,Moderate
2025-01-18 16:00:00,N019,2.87756,1.113,0.0,Normal,Low,Low
2025-01-18 16:00:00,N020,24.845115532909865,0.5367417676208759,5.755,Severe_Blockage,High,High
2025-01-18 17:00:00,N001,7.128,1.476,0.0,Normal,Low,Moderate
2025-01-18 17:00:00,N002,22.63072519063862,0.4778060519077715,5.909,Severe_Blockage,High,High
2025-01-18 17:00:00,N003,33.831805473407364,0.32327967445951933,11.447,Severe_Blockage,Critical,Critical
2025-01-18 17:00:00,N004,4.94086,1.252,0.0,Normal,Low,Low
2025-01-18 17:00:00,N005,8.12056,1.471,0.0,Normal,Low,Moderate
2025-01-18 17:00:00,N006,8.577188622576767,0.5851895374175109,1.779,Severe_Blockage,High,Moderate
2025-01-18 17:00:00,N007,3.56668,1.162,0.0,Normal,Low,Low
2025-01-18 17:00:00,N008,3.3902200000000002,1.138,0.0,Normal,Low,Low
2025-01-18 17:00:00,N009,5.888,1.344,0.0,Normal,Low,Moderate
2025-01-18 17:00:00,N010,6.8772,1.426,0.0,Normal,Low,Moderate
2025-01-18 17:00:00,N011,3.2648,1.116,0.0,Normal,Low,Low
2025-01-18 17:00:00,N012,22.257194731003537,0.5583145177630167,4.915,Severe_Blockage,High,High
2025-01-18 17:00:00,N013,4.077120000000001,1.184,0.0,Normal,Low,Low
2025-01-18 17:00:00,N014,12.4072267910758,0.5876549494598577,2.558,Severe_Blockage,High,Moderate
2025-01-18 17:00:00,N015,3.1130000000000004,1.121,0.0,Normal,Low,Low
2025-01-18 17:00:00,N016,21.160539428785416,0.5922761569894359,4.314,Severe_Blockage,High,High
2025-01-18 17:00:00,N017,2.26592,1.085,0.0,Normal,Low,Low
2025-01-18 17:00:00,N018,3.78334,1.155,0.0,Normal,Low,Low
2025-01-18 17:00:00,N019,2.13108,1.082,0.0,Normal,Low,Low
2025-01-18 17:00:00,N020,14.652378930260603,0.7423650280994853,1.887,Partial_Blockage,Moderate,Moderate
2025-01-18 18:00:00,N001,8.624,1.438,0.0,Normal,Low,Moderate
2025-01-18 18:00:00,N002,3.6099599999999996,1.158,0.0,Normal,Low,Low
2025-01-18 18:00:00,N003,17.83019321773849,0.5216122004868644,4.265,Severe_Blockage,High,High
2025-01-18 18:00:00,N004,3.1008799999999996,1.091,0.0,Normal,Low,Low
2025-01-18 18:00:00,N005,9.78656,1.458,0.0,Normal,Low,Moderate
2025-01-18 18:00:00,N006,12.067803701317533,0.7220245038175517,1.677,Partial_Blockage,Moderate,Moderate
2025-01-18 18:00:00,N007,10.85812,1.52,0.0,Normal,Low,Moderate
2025-01-18 18:00:00,N008,7.83674,1.288,0.0,Normal,Low,Moderate
2025-01-18 18:00:00,N009,6.7072,1.241,0.0,Normal,Low,Moderate
2025-01-18 18:00:00,N010,31.048619805170524,0.25157602848847704,11.619,Severe_Blockage,Critical,Critical
2025-01-18 18:00:00,N011,6.391800000000001,1.243,0.0,Normal,Low,Moderate
2025-01-18 18:00:00,N012,6.866860000000001,1.225,0.0,Normal,Low,Moderate
2025-01-18 18:00:00,N013,4.285360000000001,1.129,0.0,Normal,Low,Low
2025-01-18 18:00:00,N014,7.909399999999999,1.353,0.0,Normal,Low,Moderate
2025-01-18 18:00:00,N015,6.973120000000001,1.25,0.0,Normal,Low,Moderate
2025-01-18 18:00:00,N016,4.462,1.143,0.0,Normal,Low,Low
2025-01-18 18:00:00,N017,18.14134774098044,0.5477260764239693,4.102,Severe_Blockage,High,High
2025-01-18 18:00:00,N018,9.12034,1.352,0.0,Normal,Low,Moderate
2025-01-18 18:00:00,N019,5.2735199999999995,1.144,0.0,Normal,Low,Moderate
2025-01-18 18:00:00,N020,3.3971599999999995,1.089,0.0,Normal,Low,Low
2025-01-18 19:00:00,N001,8.324800000000002,1.346,0.0,Normal,Low,Moderate
2025-01-18 19:00:00,N002,2.03846,1.056,0.0,Normal,Low,Low
2025-01-18 19:00:00,N003,5.56012,1.195,0.0,Normal,Low,Moderate
2025-01-18 19:00:00,N004,5.21172,1.148,0.0,Normal,Low,Moderate
2025-01-18 19:00:00,N005,12.73776,1.449,0.0,Normal,Low,Moderate
2025-01-18 19:00:00,N006,12.72513202609667,0.5732998661257442,2.715,Severe_Blockage,High,Moderate
2025-01-18 19:00:00,N007,10.38388,1.399,0.0,Normal,Low,Moderate
2025-01-18 19:00:00,N008,9.81856,1.31,0.0,Normal,Low,Moderate
2025-01-18 19:00:00,N009,11.182080000000001,1.416,0.0,Normal,Low,Moderate
2025-01-18 19:00:00,N010,28.989242505186944,0.26110295611227713,10.71,Severe_Blockage,Critical,Critical
2025-01-18 19:00:00,N011,19.725000882804196,0.4929965152800927,5.0,Severe_Blockage,High,High
2025-01-18 19:00:00,N012,19.49293058471809,0.44397652735662857,5.419,Severe_Blockage,High,High
2025-01-18 19:00:00,N013,9.94072,0.5918441335408039,2.029,Severe_Blockage,High,Moderate
2025-01-18 19:00:00,N014,3.2751599999999996,1.084,0.0,Normal,Low,Low
2025-01-18 19:00:00,N015,17.786215742536395,0.543906907792346,4.056,Severe_Blockage,High,High
2025-01-18 19:00:00,N016,9.154,1.24,0.0,Normal,Low,Moderate
2025-01-18 19:00:00,N017,10.17328,1.352,0.0,Normal,Low,Moderate
2025-01-18 19:00:00,N018,12.109060000000001,1.367,0.0,Normal,Low,Moderate
2025-01-18 19:00:00,N019,9.0902,1.286,0.0,Normal,Low,Moderate
2025-01-18 19:00:00,N020,15.20168,1.519,0.0,Normal,Low,High
2025-01-18 20:00:00,N001,34.00044162614422,0.2594907327241937,12.589,Severe_Blockage,Critical,Critical
2025-01-18 20:00:00,N002,1.63436,1.068,0.0,Normal,Low,Low
2025-01-18 20:00:00,N003,2.2075600000000004,1.079,0.0,Normal,Low,Low
2025-01-18 20:00:00,N004,2.6712399999999996,1.113,0.0,Normal,Low,Low
2025-01-18 20:00:00,N005,30.417599656265352,0.35648510184923854,9.787,Severe_Blockage,Critical,Critical
2025-01-18 20:00:00,N006,8.055647790107857,0.6882530403237889,1.256,Partial_Blockage,Moderate,Moderate
2025-01-18 20:00:00,N007,4.57444,1.23,0.0,Normal,Low,Low
2025-01-18 20:00:00,N008,3.13872,1.114,0.0,Normal,Low,Low
2025-01-18 20:00:00,N009,26.389417131129605,0.37776524733881467,8.21,Severe_Blockage,Critical,Critical
2025-01-18 20:00:00,N010,6.3353600000000005,1.306,0.0,Normal,Low,Moderate
2025-01-18 20:00:00,N011,8.958898605077563,0.6729244359633122,1.465,Partial_Blockage,Moderate,Moderate
2025-01-18 20:00:00,N012,13.489696470573229,0.626643977961251,2.518,Partial_Blockage,Moderate,Moderate
2025-01-18 20:00:00,N013,3.7702400000000003,1.163,0.0,Normal,Low,Low
2025-01-18 20:00:00,N014,6.77312,1.262,0.0,Normal,Low,Moderate
2025-01-18 20:00:00,N015,12.171724269587825,0.6112246589330774,2.366,Partial_Blockage,Moderate,Moderate
2025-01-18 20:00:00,N016,18.495979120577054,0.5417120340437085,4.238,Severe_Blockage,High,High
2025-01-18 20:00:00,N017,8.56144,1.357,0.0,Normal,Low,Moderate
2025-01-18 20:00:00,N018,4.17472,1.144,0.0,Normal,Low,Low
2025-01-18 20:00:00,N019,9.100802212559156,0.5991867761024894,1.824,Severe_Blockage,High,Moderate
2025-01-18 20:00:00,N020,7.17314,1.26,0.0,Normal,Low,Moderate
2025-01-18 21:00:00,N001,1.5664,1.083,0.0,Normal,Low,Low
2025-01-18 21:00:00,N002,2.27194,1.134,0.0,Normal,Low,Low
2025-01-18 21:00:00,N003,4.983040000000001,1.304,0.0,Normal,Low,Low
2025-01-18 21:00:00,N004,3.8293999999999992,1.202,0.0,Normal,Low,Low
2025-01-18 21:00:00,N005,3.46528,1.158,0.0,Normal,Low,Low
2025-01-18 21:00:00,N006,3.2398,1.157,0.0,Normal,Low,Low
2025-01-18 21:00:00,N007,2.87508,1.151,0.0,Normal,Low,Low
2025-01-18 21:00:00,N008,4.69802,1.262,0.0,Normal,Low,Low
2025-01-18 21:00:00,N009,6.57408,1.334,0.0,Normal,Low,Moderate
2025-01-18 21:00:00,N010,2.19862,1.115,0.0,Normal,Low,Low
2025-01-18 21:00:00,N011,8.2468,1.456,0.0,Normal,Low,Moderate
2025-01-18 21:00:00,N012,6.83452,1.392,0.0,Normal,Low,Moderate
2025-01-18 21:00:00,N013,3.57296,1.151,0.0,Normal,Low,Low
2025-01-18 21:00:00,N014,2.4396599999999995,1.108,0.0,Normal,Low,Low
2025-01-18 21:00:00,N015,8.173378249843717,0.6449647273925895,1.451,Partial_Blockage,Moderate,Moderate
2025-01-18 21:00:00,N016,14.352166217851343,0.5523727056881655,3.212,Severe_Blockage,High,Moderate
2025-01-18 21:00:00,N017,11.231370563325425,0.6261322010281929,2.1,Partial_Blockage,Moderate,Moderate
2025-01-18 21:00:00,N018,2.85826,1.129,0.0,Normal,Low,Low
2025-01-18 21:00:00,N019,8.82532,1.403,0.0,Normal,Low,Moderate
2025-01-18 21:00:00,N020,10.797431537183632,0.70384412816847,1.599,Partial_Blockage,Moderate,Moderate
2025-01-18 22:00:00,N001,4.9896,1.396,0.0,Normal,Low,Low
2025-01-18 22:00:00,N002,3.43036,1.313,0.0,Normal,Low,Low
2025-01-18 22:00:00,N003,2.3999200000000003,1.149,0.0,Normal,Low,Low
2025-01-18 22:00:00,N004,2.4937799999999997,1.196,0.0,Normal,Low,Low
2025-01-18 22:00:00,N005,20.006328571539058,0.5340227497168486,4.661,Severe_Blockage,High,High
2025-01-18 22:00:00,N006,3.783,1.337,0.0,Normal,Low,Low
2025-01-18 22:00:00,N007,4.7028799999999995,1.3,0.0,Normal,Low,Low
2025-01-18 22:00:00,N008,1.46876,1.075,0.0,Normal,Low,Low
2025-01-18 22:00:00,N009,2.32448,1.107,0.0,Normal,Low,Low
2025-01-18 22:00:00,N010,33.634093710273454,0.36815401714992946,10.626,Severe_Blockage,Critical,Critical
2025-01-18 22:00:00,N011,13.71102415181741,0.6189417923596776,2.612,Partial_Blockage,Moderate,Moderate
2025-01-18 22:00:00,N012,29.10533078437877,0.35560431534585235,9.378,Severe_Blockage,Critical,Critical
2025-01-18 22:00:00,N013,0.9644800000000001,1.054,0.0,Normal,Low,Low
2025-01-18 22:00:00,N014,13.184978405013476,0.5662201765686232,2.86,Severe_Blockage,High,Moderate
2025-01-18 22:00:00,N015,10.831541294167288,0.7045737922695604,1.6,Partial_Blockage,Moderate,Moderate
2025-01-18 22:00:00,N016,5.416499999999999,1.283,0.0,Normal,Low,Moderate
